trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_179871_b_4263_tn_0,,,2319878,27,,0,0,12954.1140608586,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,17:50:00,17:50:00,759815,28,,0,0,13125.9952781655,1,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759816,29,,0,0,13634.2148432625,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759896,30,,0,0,13940.1028115085,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,17:51:00,17:51:00,759817,31,,0,0,14424.7646085581,1,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759818,32,,0,0,15372.2800085994,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759819,33,,0,0,15907.7756162249,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,17:54:00,17:54:00,759820,34,,0,0,16125.6252740184,1,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759821,35,,0,0,16789.813349247,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759822,36,,0,0,17345.7781833741,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,17:57:00,17:57:00,759823,37,,0,0,17803.7888804267,1,,,,,1,1,,,,
t_179871_b_4263_tn_0,,,759824,38,,0,0,18602.5454719982,0,,,,,1,1,,,,
t_179871_b_4263_tn_0,17:58:00,17:58:00,759825,39,,0,0,18946.8854983171,1,,,,,1,1,,,,
t_179871_b_4263_tn_0,18:01:00,18:01:00,2319894,40,,0,0,19891.4047238,1,,,,,1,1,,,,
t_179871_b_none_tn_0,17:30:00,17:30:00,759499,1,,0,0,0,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759789,2,,0,0,277.625102352596,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759790,3,,0,0,485.215381274234,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759791,4,,0,0,936.679751078193,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759792,5,,0,0,1316.15189073221,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:34:00,17:34:00,759793,6,,0,0,1702.39039400875,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759795,7,,0,0,2254.20758384556,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:34:00,17:34:00,759796,8,,0,0,2448.85991704325,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759797,9,,0,0,2775.53646643058,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:37:00,17:37:00,759798,10,,0,0,3316.03619505115,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759799,11,,0,0,3430.27161613845,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759800,12,,0,0,3820.78086294677,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:40:00,17:40:00,759801,13,,0,0,4835.0663935272,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759802,14,,0,0,5650.69179542266,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759803,15,,0,0,5945.46945954892,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759804,16,,0,0,6210.02451018751,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759733,17,,0,0,7150.38696591168,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:44:00,17:44:00,759805,18,,0,0,7467.87857038318,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759806,19,,0,0,8038.61799190434,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759807,20,,0,0,8551.02930063501,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:46:00,17:46:00,759808,21,,0,0,9783.76403142489,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759809,22,,0,0,10054.844746655,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759810,23,,0,0,10371.447139869,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759812,24,,0,0,11004.9439590395,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:48:00,17:48:00,759813,25,,0,0,11371.1740578819,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759814,26,,0,0,12548.6452350439,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,2319878,27,,0,0,12954.1140608586,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:50:00,17:50:00,759815,28,,0,0,13125.9952781655,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759816,29,,0,0,13634.2148432625,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759896,30,,0,0,13940.1028115085,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:51:00,17:51:00,759817,31,,0,0,14424.7646085581,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759818,32,,0,0,15372.2800085994,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759819,33,,0,0,15907.7756162249,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:54:00,17:54:00,759820,34,,0,0,16125.6252740184,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759821,35,,0,0,16789.813349247,0,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759822,36,,0,0,17345.7781833741,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:57:00,17:57:00,759823,37,,0,0,17803.7888804267,1,,,,,1,1,,,,
t_179871_b_none_tn_0,,,759824,38,,0,0,18602.5454719982,0,,,,,1,1,,,,
t_179871_b_none_tn_0,17:58:00,17:58:00,759825,39,,0,0,18946.8854983171,1,,,,,1,1,,,,
t_179871_b_none_tn_0,18:01:00,18:01:00,2319894,40,,0,0,19891.4047238,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:24:00,06:24:00,759527,1,,0,0,0,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759528,2,,0,0,253.618408948037,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759529,3,,0,0,540.818944601379,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:25:00,06:25:00,759530,4,,0,0,945.634714628811,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759531,5,,0,0,1418.75687414275,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759532,6,,0,0,1688.57096340649,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759533,7,,0,0,2347.26962302391,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759534,8,,0,0,3006.52243225684,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:29:00,06:29:00,759535,9,,0,0,3336.2371351668,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759536,10,,0,0,3546.01256612256,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:30:00,06:30:00,759537,11,,0,0,3785.87196326363,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759538,12,,0,0,4190.23520987081,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:32:00,06:32:00,759508,13,,0,0,4706.68261865141,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759509,14,,0,0,5073.46256179027,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759510,15,,0,0,5324.73821779655,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759511,16,,0,0,5918.80906145604,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:35:00,06:35:00,759512,17,,0,0,6375.08299173388,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759513,18,,0,0,6689.23219784289,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,778232,19,,0,0,6871.82294214029,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:39:00,06:39:00,759514,20,,0,0,7021.02424879791,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759515,21,,0,0,7755.50116311555,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759516,22,,0,0,8016.56457902155,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:42:00,06:42:00,759539,23,,0,0,8681.26793072838,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759540,24,,0,0,8993.12033476097,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:43:00,06:43:00,759541,25,,0,0,9290.72212175894,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:44:00,06:44:00,759542,26,,0,0,9755.60514402034,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759543,27,,0,0,9961.1714220324,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:46:00,06:46:00,759544,28,,0,0,10350.3105732223,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759545,29,,0,0,10552.7162434361,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:47:00,06:47:00,759546,30,,0,0,10673.8472323132,1,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,760070,31,,0,0,10847.0798078596,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,,,759893,32,,0,0,10973.9932643104,0,,,,,1,1,,,,
t_179872_b_4263_tn_0,06:50:00,06:50:00,759499,33,,0,0,11290.14931803,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:00:00,06:00:00,759499,1,,0,0,0,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759565,2,,0,0,370.479509680045,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759566,3,,0,0,513.087173461874,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:02:00,06:02:00,759567,4,,0,0,820.845545686994,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:05:00,06:05:00,759990,5,,0,0,3492.14292572756,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759991,6,,0,0,3723.51305199567,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759992,7,,0,0,4135.18814392759,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:07:00,06:07:00,759993,8,,0,0,4577.09791475285,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:08:00,06:08:00,759994,9,,0,0,5068.41395901225,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:09:00,06:09:00,759995,10,,0,0,5578.05514397281,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759996,11,,0,0,5882.2249632933,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759997,12,,0,0,6247.50658684631,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:11:00,06:11:00,759998,13,,0,0,6461.0273063453,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,759999,14,,0,0,6849.94251342238,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:12:00,06:12:00,760000,15,,0,0,7176.90022544246,1,,,,,1,1,,,,
t_179873_b_4263_tn_0,,,760001,16,,0,0,7486.90559102934,0,,,,,1,1,,,,
t_179873_b_4263_tn_0,06:15:00,06:15:00,760003,17,,0,0,8325.79988448,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:30:00,06:30:00,759499,1,,0,0,0,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,759565,2,,0,0,370.479509680045,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,759566,3,,0,0,513.087173461874,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:32:00,06:32:00,759567,4,,0,0,820.845545686994,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:35:00,06:35:00,759990,5,,0,0,3492.14292572756,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,759991,6,,0,0,3723.51305199567,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:37:00,06:37:00,759992,7,,0,0,4135.18814392759,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,759993,8,,0,0,4577.09791475285,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:38:00,06:38:00,759994,9,,0,0,5068.41395901225,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:40:00,06:40:00,760014,10,,0,0,5601.76278550557,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,760015,11,,0,0,6449.37203415614,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:41:00,06:41:00,760016,12,,0,0,7083.53302226279,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,760017,13,,0,0,7760.86406432471,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:44:00,06:44:00,760018,14,,0,0,8435.11140822682,1,,,,,1,1,,,,
t_179874_b_4263_tn_0,,,760019,15,,0,0,8676.87550048078,0,,,,,1,1,,,,
t_179874_b_4263_tn_0,06:45:00,06:45:00,760020,16,,0,0,9284.73697203,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:15:00,06:15:00,759499,1,,0,0,0,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,760139,2,,0,0,200.986523282264,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759584,3,,0,0,399.323965063145,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:17:00,06:17:00,760036,4,,0,0,611.304118622924,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759585,5,,0,0,981.993080046358,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759586,6,,0,0,1324.09921066523,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:21:00,06:21:00,759587,7,,0,0,1468.01089649858,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759588,8,,0,0,1735.97255363469,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759589,9,,0,0,2446.33419810515,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:22:00,06:22:00,759590,10,,0,0,2804.18033821151,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759591,11,,0,0,3033.01404329445,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759592,12,,0,0,3348.11308010991,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:25:00,06:25:00,759593,13,,0,0,3886.79216904144,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:26:00,06:26:00,759633,14,,0,0,5244.12118642137,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759634,15,,0,0,5516.19409113789,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759635,16,,0,0,5869.11141381058,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759636,17,,0,0,6193.21682295652,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:28:00,06:28:00,760118,18,,0,0,6517.70312887688,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759653,19,,0,0,7056.45037923563,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759607,20,,0,0,7464.60475547714,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:30:00,06:30:00,759608,21,,0,0,7707.81032883645,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759617,22,,0,0,7984.06948495443,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759654,23,,0,0,8282.48684032345,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759655,24,,0,0,8858.86922251558,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759656,25,,0,0,9194.50298203191,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:33:00,06:33:00,759657,26,,0,0,9686.22959722712,1,,,,,1,1,,,,
t_179877_b_4263_tn_0,,,759658,27,,0,0,9978.67057082742,0,,,,,1,1,,,,
t_179877_b_4263_tn_0,06:35:00,06:35:00,760119,28,,0,0,10503.627764,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:30:00,06:30:00,759499,1,,0,0,0,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759764,2,,0,0,246.325567437983,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759902,3,,0,0,632.764521658456,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:32:00,06:32:00,759903,4,,0,0,922.089009985975,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759904,5,,0,0,1142.8979247939,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:33:00,06:33:00,759905,6,,0,0,1544.30529185922,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759906,7,,0,0,1929.06357164632,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759907,8,,0,0,2316.77996157437,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:34:00,06:34:00,759908,9,,0,0,2596.65657567343,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759909,10,,0,0,3010.79654647487,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:36:00,06:36:00,759910,11,,0,0,3450.72728806191,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759911,12,,0,0,3580.34917104745,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759912,13,,0,0,3862.42726226165,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759913,14,,0,0,4252.07389945221,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:39:00,06:39:00,759914,15,,0,0,4573.75067997922,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759915,16,,0,0,5058.46960463412,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759916,17,,0,0,5718.78336701675,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759917,18,,0,0,6014.1472120771,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:43:00,06:43:00,759918,19,,0,0,6244.39358455403,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:45:00,06:45:00,759960,20,,0,0,6546.38073564824,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759961,21,,0,0,7068.27521150226,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759962,22,,0,0,7490.82037995183,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:47:00,06:47:00,759963,23,,0,0,7900.21000838781,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759964,24,,0,0,8133.7193913381,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759965,25,,0,0,8942.09335491949,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:49:00,06:49:00,759966,26,,0,0,9349.73967978945,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759967,27,,0,0,9824.86925836264,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759968,28,,0,0,10865.293474304,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759969,29,,0,0,11370.4628881566,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759970,30,,0,0,12009.3269022173,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:52:00,06:52:00,759971,31,,0,0,12325.28890137,1,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759972,32,,0,0,12945.4278874296,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759973,33,,0,0,13205.155861881,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,,,759974,34,,0,0,13646.7169530879,0,,,,,1,1,,,,
t_179879_b_4263_tn_0,06:55:00,06:55:00,759975,35,,0,0,14135.51174739,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,06:55:00,06:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,06:58:00,06:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:03:00,07:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:06:00,07:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:07:00,07:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:10:00,07:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:13:00,07:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:15:00,07:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:17:00,07:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:18:00,07:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:19:00,07:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179880_b_4263_tn_0,07:22:00,07:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179882_b_4263_tn_0,07:34:00,07:34:00,2319894,1,,0,0,0,1,,,,,1,1,,,,
t_179882_b_4263_tn_0,,,2319879,2,,0,0,794.568678095549,0,,,,,1,1,,,,
t_179882_b_4263_tn_0,07:37:00,07:37:00,783788,3,,0,0,1634.8731545,1,,,,,1,1,,,,
t_179882_b_none_tn_0,07:34:00,07:34:00,2319894,1,,0,0,0,1,,,,,1,1,,,,
t_179882_b_none_tn_0,,,2319879,2,,0,0,794.568678095549,0,,,,,1,1,,,,
t_179882_b_none_tn_0,07:37:00,07:37:00,783788,3,,0,0,1634.8731545,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:12:00,06:12:00,783788,1,,0,0,0,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759827,2,,0,0,724.499308176275,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759828,3,,0,0,1391.02096780781,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:16:00,06:16:00,759829,4,,0,0,2217.33908058321,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759830,5,,0,0,2628.19700648835,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:18:00,06:18:00,759831,6,,0,0,3372.43306256452,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759832,7,,0,0,3836.62252179326,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759833,8,,0,0,4555.16249131338,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:22:00,06:22:00,759834,9,,0,0,5099.34651772222,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759835,10,,0,0,5912.38356277505,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:23:00,06:23:00,759836,11,,0,0,6755.37559546373,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759895,12,,0,0,7282.28307763692,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759837,13,,0,0,7583.3158046407,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:25:00,06:25:00,759838,14,,0,0,8172.46721319703,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759839,15,,0,0,8640.80313425833,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759840,16,,0,0,8848.94496403936,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:27:00,06:27:00,759841,17,,0,0,9848.87692024012,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759842,18,,0,0,10251.0734712446,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759843,19,,0,0,10492.0607032913,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759844,20,,0,0,10850.759359936,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759845,21,,0,0,11165.6584377311,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:31:00,06:31:00,759846,22,,0,0,11435.814084186,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759847,23,,0,0,12634.3849863687,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759848,24,,0,0,13235.3215274659,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:34:00,06:34:00,759849,25,,0,0,13755.0918234877,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759850,26,,0,0,14070.2569429021,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759851,27,,0,0,14764.943042219,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:35:00,06:35:00,759852,28,,0,0,15021.3418297031,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759853,29,,0,0,15262.0779079059,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759854,30,,0,0,15572.8096512106,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:37:00,06:37:00,759855,31,,0,0,16399.1346291599,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759856,32,,0,0,17375.7304809533,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759794,33,,0,0,17752.7701472893,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:40:00,06:40:00,759857,34,,0,0,17912.4483189234,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759858,35,,0,0,18462.6418268423,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:40:00,06:40:00,759859,36,,0,0,18733.3858087549,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759860,37,,0,0,19023.0214456769,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:41:00,06:41:00,759861,38,,0,0,19514.6363738377,1,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759862,39,,0,0,19913.9794931497,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759863,40,,0,0,20299.7847146509,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,,,759864,41,,0,0,20723.4483634517,0,,,,,1,1,,,,
t_179883_b_4263_tn_0,06:47:00,06:47:00,759499,42,,0,0,21362.13766818,1,,,,,1,1,,,,
